account_id,customer_id,account_type,balance_usd,open_date
ACC9EO7N95WWQGY,CUSU9AHWVGNZPJQ,Savings,125661.14,2020-06-18
ACCGKIMARCGR8HM,CUS7BSV1GJO16II,Savings,179935.4,2021-06-30
ACC898A1JZ6G0H1,CUSEYYLH9P1EARP,Business,9516.63,2020-03-24
ACCPI63OQ16D9V0,CUSFQOHVUAA3OEU,Business,85859.49,2025-08-27
ACCKIMOI55DJEUZ,CUSTLTT23G5SMQ5,Business,65018.9,2019-02-12
ACCJBMFC7W0ABGD,CUSOQH9TWRQFP6T,Savings,182044.19,2025-11-27
ACCF9DIC3FQK7UY,CUS4VOS701OZQU3,Savings,171891.33,2023-07-28
ACCCDTWSB0G3PG7,CUSCZLFYDLXO8WS,Savings,110259.57,2024-02-03
ACCCA9UBIU0RXMG,CUS5VW4BZ0P1IV5,Checking,73813.64,2023-08-19
ACCW2EGXGUIQKUW,CUSAD95WT3A9HWZ,Savings,171298.32,2022-07-02
ACCTVWJRKY8GDYA,CUSDC91IK5H4SDI,Checking,138546.68,2020-07-09
ACC23CP6DGNEUZ5,CUSF0F20380FAVP,Savings,35443.71,2021-12-05
ACCWC975G805XN4,CUSDB8GJSA0FG92,Business,116022.54,2023-03-29
ACCKYMXBXZJMB6S,CUSA24RUBHVNJTP,Checking,120655.19,2022-08-21
ACC6ATY8A5OF0D5,CUS2OSV8BJIQP86,Checking,116434.54,2024-08-10
ACC2RML2MRRTV3N,CUSDWU19DHA46LI,Business,180526.88,2022-06-06
ACCUL4LQ8EPXPH4,CUSB6V6D1SGUBJV,Business,160535.46,2023-08-02
ACCASUN1F1MFDXO,CUS1WLD6REJOGR1,Business,160337.76,2020-08-16
ACCK2RO2KDRAOHU,CUSVEIQIGMXWJFS,Business,115489.54,2021-08-14
ACC6PYHC3MPFIHH,CUS4RO893ENVRJQ,Savings,95246.65,2023-08-03
ACC5WA0QXPU4OJK,CUS9AG3OB73ESD1,Business,183358.43,2021-10-24
ACC6QMYZAZXWUVA,CUSR8AE9049Z2PY,Business,77600.83,2025-07-02
ACC4Y8LHSJR4KLL,CUS0970XK6ZE1JV,Checking,183734.64,2022-04-27
ACCSFS1AALI08QF,CUSXFRF7JRO7GZM,Business,115783.05,2019-10-29
ACCFQPYK264CGC9,CUSAXUIB7AVU4ZV,Business,21439.95,2021-08-19
ACCEWHMA6VXYN2W,CUSJV89OLX35SDY,Business,181958.11,2019-02-04
ACC8DW8ZUEJFCBA,CUSQLYCVWCM8X6W,Checking,137310.62,2019-11-29
ACCVN735GMTO5WB,CUS0B5EBXCTK238,Savings,80310.52,2025-08-16
ACCIWRTS0RLXCUV,CUSOM5LQMSAATMV,Business,117522.99,2019-04-13
ACC2UZ2ZNBHOQHY,CUS6CW2VVRKKJE1,Savings,67664.47,2021-04-13
ACCR92VEYI0XS3C,CUS8Z5WH4TMOXXK,Savings,132375.97,2025-11-06
ACC2GSU5KQ55YV0,CUS5JTDJBK2U1YD,Checking,166562.54,2021-10-22
ACC4ZGE9IFLOK41,CUSRN2VQ7SRHLLJ,Business,73159.87,2023-12-30
ACC6NNBB2QHJGRB,CUS5X3HJ3W6MK9X,Savings,32784.44,2019-09-24
ACCX7JCAPCF1QEM,CUSCJM5B8VJBJ9G,Checking,104451.07,2019-11-24
ACC9514FOM9EF19,CUSBXDZLPQNYI61,Business,55477.11,2021-11-13
ACC6HD8J1H7BKJL,CUSLPTPER5EVJJ9,Checking,25443.63,2020-11-18
ACC5CFYVNYIK3GW,CUS9L1PQVUGNU97,Savings,165656.12,2025-09-16
ACC5BI1ANW8L5J0,CUSYGTNZL3YK015,Checking,154113.12,2024-02-24
ACCLOHZRUYZH69L,CUS5UBMYQ1GGO5Q,Checking,184339.31,2019-06-27
ACCTZGFKDSPZCM5,CUS70FF9V8WFXHO,Checking,35531.86,2021-02-10
ACCCZXSDA855X3A,CUS0F43IQQC9IDM,Savings,87276.77,2021-02-20
ACCUUVXTU91H9OF,CUSM6UDP0KJCE5J,Business,170378.04,2023-03-17
ACCBNT5LE0Q6YG0,CUSL71039RC96Y0,Savings,29298.17,2021-08-09
ACC2VINN52Y9M3I,CUS2C0WDB0ECGKZ,Business,164684.99,2023-01-16
ACC43O7K87CL69W,CUS1ZY874OU1A6N,Business,27610.35,2022-02-16
ACCP7NVY71L8M4A,CUSY7R5KL1TLD75,Checking,180858.74,2024-02-03
ACC5MG446N0ERPG,CUSEXSRMDZJC05A,Business,113378.66,2024-10-07
ACCD0PNY7EAXIF6,CUSLAWT021P787R,Checking,145328.36,2023-07-20
ACCMS8RSXCOSDLN,CUSC6VC7RD5S8FL,Checking,132758.27,2023-09-11
ACCKYHQ8OE0A1OZ,CUSEUNHUFADAT05,Savings,8298.79,2022-04-28
ACC8V0I0XOF5GMH,CUSKN2VIRR2K06G,Business,177646.42,2023-01-14
ACC1YCOZU5RQ7NC,CUSJ432XKHAS8SQ,Checking,19043.47,2019-08-15
ACC2GZUW70CPSXH,CUS1J0PEYC844M7,Checking,77763.63,2019-11-11
ACCQBR9SS6DEIDH,CUSVAVM9QZZS4QO,Checking,21475.87,2025-06-27
ACCI1L1WNQZXX03,CUSUJONFROEBXES,Savings,31117.54,2025-11-19
ACC9YDB0AE1FUMY,CUS2RN6BMXQRHKT,Checking,157275.63,2020-06-01
ACC9580G8ZLLU1A,CUS0UE2KR7UUZME,Checking,135425.89,2021-08-18
ACCW1DGATT6BLDH,CUSPRSX0NI18V69,Business,47893.39,2022-01-10
ACC8YFFLGMXSV8C,CUSOZ2RCU8KD9GN,Business,6355.64,2020-07-04
ACCT3VRIYJ8ZUMG,CUS8GF24S2PQNFD,Savings,50697.89,2024-09-07
ACCFAMRZA3QIHGQ,CUSGHB1HSYX7CT9,Checking,148984.45,2021-09-02
ACC6E2N5Q6FJZTO,CUSKTXNUB7TIWFE,Business,77595.28,2020-03-15
ACCRWSOTHLFD96E,CUSXQJI2GJIH8HI,Business,167623.48,2021-07-16
ACC31V4KUXSTMLP,CUS9U0CBE9LL4VA,Savings,36486.59,2023-09-10
ACC0JTPQT8UZKGG,CUSA0UPNSM9HWGI,Savings,74596.51,2025-11-15
ACCU5Q6C191LKYC,CUSQKTM962IBO22,Business,32792.62,2023-08-12
ACCDLC1H5HVU8OD,CUSQ3KVJ9Z1CA9I,Business,124521.43,2019-08-04
ACC51VJVBSMMTOE,CUSR1KCUWD53LO7,Business,44911.56,2024-01-09
ACC64WRU0O80805,CUSEXJJ0Y5ML2W8,Checking,95537.39,2025-08-11
ACC68P1WVEZOJ6M,CUSXNXPGPG0ZHNX,Checking,145187.52,2022-06-04
ACC8U69A94XRD7H,CUSN2RBB6CGHZWS,Checking,199422.26,2021-07-24
ACCSY1OFXF9RMWV,CUSIOW9MVYD95GC,Business,63723.75,2020-02-17
ACCDT8GCK0EAGLN,CUSPH730MDTE5N0,Business,162955.7,2023-03-01
ACC10YHJ5FVZY1I,CUS3N3HHAJ8FONU,Savings,2886.59,2023-03-12
ACC5KZLZ2KW7I00,CUS0Q9OA5DFC9GA,Business,163166.99,2019-10-24
ACCIZ89FXO1Y4ZY,CUSSHH6P4V1NG3I,Checking,78272.49,2021-12-26
ACCFVA3QBUDZEYM,CUSQL709YIWSKD2,Checking,82328.86,2022-02-10
ACCGHZW7QGQGTN5,CUS3YQZJ08C1G73,Savings,89837.6,2024-02-06
ACCJGWMZZK0YICF,CUSGTZAEFJ9GBE8,Business,125107.05,2022-12-15
ACCV7C1JQDZ2492,CUSQNAKBKXLZZY7,Business,70980.31,2020-03-04
ACCPDOSU26LZ62Y,CUSRN9G0X8BENQW,Checking,61512.47,2025-10-26
ACCZ1B69XIHZRFD,CUS1RBH88IDW8K8,Checking,21562.54,2021-05-30
ACCS3HBKP0Z6ODB,CUSAN00H7OBA73W,Checking,130102.49,2022-06-28
ACCVP1RRS64PNDB,CUS12OZCV0I5LMI,Savings,112546.68,2021-12-05
ACCT3PJ9USSXIN8,CUSLR3VIGG0DCQW,Savings,119170.39,2024-07-05
ACCJAXZS9ZQJT47,CUSKFIZDI6JCSI5,Checking,98554.53,2021-10-09
ACCM56N6WGRINCD,CUSASV939C51O0B,Checking,163849.16,2025-09-05
ACCVYB0BDCH8B8S,CUSTJ9SUMQRMLUA,Business,4002.47,2024-11-13
ACCO6VUXRMGPH3P,CUSBP8OLVUH88P3,Savings,39009.83,2019-10-08
ACCY0ZW0B343OPU,CUSVIZGYZJHK9V0,Checking,26181.55,2025-10-24
ACCZH3EHUV4VZ86,CUSM34H45LUXMXI,Savings,74449.82,2021-10-07
ACC3YHYW0HR4RW2,CUSOFZHHD6SDOWQ,Business,63854.84,2020-02-15
ACC7TWRKO10QWLF,CUS8OGL4BDAQCKC,Checking,147288.07,2022-01-18
ACC34NKSP2V5SYZ,CUSVN15UCOZYK2F,Checking,63630.42,2023-10-28
ACCC119ANZK5SB3,CUS71RF6VCYAMO5,Business,79507.71,2025-01-02
ACC6DD04P5THK0T,CUSNLCFMWCV30NG,Business,177725.35,2023-10-20
ACCQJT2UIFVETRP,CUS3OC2YUADUSAP,Business,145072.67,2021-07-03
ACCH2BYAAQ6XNFJ,CUSZLGXSO0CYQF9,Checking,185812.2,2024-03-13
ACCHDSOINLD4E8D,CUSACAOFDOG0SVE,Business,24542.18,2024-09-02
ACCQCN2GBXYO04V,CUS7ELDKMFBI630,Checking,168913.27,2025-08-05
ACCZT8SI1Y6YH0Q,CUS0P0UOEYP0L1L,Savings,10194.85,2020-07-14
ACC3W7NAOE6A150,CUSAL2SGI2SQUV7,Savings,81247.85,2023-09-21
ACCXYWX3W44YONM,CUS2MS6OV1SJWXA,Checking,21711.3,2025-04-04
ACCCXZF6W32LWUC,CUSBZF1EKJBROKP,Savings,36433.09,2025-07-17
ACCZBU6VC98PSA2,CUSXNF5E15IDWO1,Business,182000.89,2022-12-06
ACCKO7IRBLJBM3B,CUSSNSM0FYX52JO,Checking,193020.42,2020-05-29
ACCB8PSOZUGHIM2,CUS7FNS1D2D33HG,Business,188772.32,2021-08-08
ACC2LH9M6CQ1J68,CUSU2WC65PTNY89,Checking,175090.96,2021-05-08
ACCZTQZ00NIHVQO,CUS5YON14VQRWP7,Checking,94337.08,2022-11-26
ACCUKSYSXIW7E7A,CUS5RY69BM0CXRE,Business,124854.73,2021-05-22
ACCGFJGJJ36AHOR,CUSJKHF029LCSE4,Savings,161627.5,2025-09-02
ACCYF2WX24GI56X,CUSM5HMPRCHNNAA,Savings,41221.0,2025-06-29
ACCGFLKRFGDY41E,CUS5YE4YDS5DRYE,Savings,157908.12,2020-11-10
ACCZNC189J0O0C1,CUSUWC9FOGA3N1E,Business,71473.64,2023-03-15
ACCW45P37VH9I1Q,CUS0XQGYHW31VH4,Savings,196674.44,2019-03-01
ACC73BDG3QBH5WH,CUSUMRECDHZV2GW,Business,194238.93,2024-02-03
ACCCZVGH7CJR7ZG,CUS47N6FHFRGZPD,Business,171047.1,2020-02-13
ACC86T9QJ6LBVW5,CUSM15H88VVD3TF,Checking,89979.83,2020-07-06
ACC1ZV9X11G62S5,CUSUY23CHBQWG38,Business,44866.83,2025-03-31
ACCHCYS9IWDCG7Z,CUSWAIUOS60N8O1,Business,28065.94,2024-07-13
ACC61MB8QYKRO5L,CUSF222GTLVU53Y,Business,46927.2,2021-11-10
ACC9KBISDSWGF15,CUSDENF19J4MN9G,Savings,74218.56,2024-04-06
ACCVJAC362YPG4K,CUSAK3C7AMT580V,Business,98042.52,2020-02-17
ACC7UGGLQ2MD4L3,CUSHLXWTOSVN0PB,Business,124715.76,2025-09-21
ACCGCVFWR2TVQM3,CUSU9FDSC31ITS0,Business,183816.35,2020-12-23
ACCC0LHL8CV61I8,CUSXB5Y4346RMN9,Checking,27085.65,2023-06-11
ACCV6YK1KA7FMAA,CUSBM6E8535FWXI,Checking,10866.48,2022-12-20
ACCWXJ9TZKJPBMU,CUSN1P0UTP59431,Savings,157793.63,2024-12-27
ACCN0ZLASFMTW75,CUSCZOAFPTFFHUM,Business,187530.73,2020-01-25
ACCMA3JEAD7RTT6,CUSZB411IJ85KZU,Savings,182825.21,2025-07-28
ACC2QO3TDQUQCVZ,CUSBCPWFS4XRQLO,Checking,4627.61,2023-02-16
ACCIYTZX9YE0OY2,CUSBRZXJFCB6W52,Business,75177.25,2024-03-15
ACCD79A8TVDZCJY,CUSMGMOICF7XHSI,Checking,198093.2,2020-04-18
ACCR9H054VXAPCD,CUSR1YWYMO5O9GJ,Savings,169611.87,2024-07-23
ACCI0KPAUKL99S9,CUSYSE43GOPUGTI,Savings,176679.2,2020-02-12
ACCERUQVZSNXQF3,CUSVM7FOGBM57QQ,Savings,26427.82,2022-03-14
ACCA6ZEITNLQRIM,CUSUJVXHSHV1Y04,Savings,32868.63,2019-07-09
ACCHH1AYI7J30XX,CUSZ3IXL1CAJ1BF,Checking,83384.52,2022-06-28
ACC4J180FY14SCR,CUS1O7DVRYSDCAP,Savings,41670.3,2021-04-18
ACC6F7IO75N838A,CUSAWYE5XHLXY37,Savings,11923.15,2021-07-17
ACCUHGSMQS1VBQ1,CUSR1FWV61XEZ3K,Business,46474.42,2024-10-02
ACCAUKRP85ZHLA9,CUSR2R6Y78PI0YV,Checking,34434.73,2019-09-19
ACCR982QTQMLZFT,CUS64LFQAJGOJCV,Checking,71192.21,2020-09-04
ACCW2HCDS8U5DJB,CUSWDE6GWM0LJA2,Checking,25848.43,2023-09-25
ACCTJEVBOW7J21U,CUSZWR0EF8AGVJ6,Savings,12720.65,2022-06-23
ACCRL8X80WNC0OT,CUSP20UQQGJO9XH,Business,145196.42,2021-08-12
ACCSJ656ZWFG04H,CUS46AXEW2MLUEZ,Savings,163699.53,2023-01-10
ACCOVO1HRKEPI1U,CUSCANPUDGW8402,Business,170016.0,2024-05-09
ACCHEDU09P82IUD,CUSF566I2BS1F51,Business,144048.74,2020-08-24
ACCHI8PZLKRLL76,CUSPZHN9T93TO9S,Savings,187779.5,2023-09-22
ACCXFGVWX77KMEU,CUS4Q1QA95W0WFU,Checking,154917.05,2019-12-08
ACCNXNUXB9M272C,CUS52OICQVL5ELZ,Checking,172084.92,2025-12-11
ACCAFY4SP7964S6,CUS6KKOM6KPGLXW,Checking,139331.26,2025-03-10
ACCYTSTDARWOA17,CUSMGCDK8CBP634,Checking,186758.89,2021-03-24
ACCWSH1P1U5YSW7,CUSPUWGCTCYCCJZ,Savings,51434.98,2019-03-15
ACCPG13AIGE0DTZ,CUS4UHU1OTZB671,Savings,12454.23,2021-07-22
ACCM5AGPS0Z5YX7,CUSP6U3GJLCBLH9,Checking,16714.69,2021-04-02
ACCGRQLDQUR4AYF,CUSFS1FG7JJ58XW,Business,54148.64,2025-12-09
ACC79DDIOBC6UTE,CUSY0SXYLKA51E0,Checking,37623.46,2024-10-12
ACCOHBQ87MNV3NE,CUSLF2KK7I1LR14,Checking,10904.59,2024-05-28
ACC34Q4DNM1VE2D,CUSK2G05ZNOJYE3,Checking,106260.94,2024-12-15
ACCZT38Q1O9HPW5,CUSMRBYIYCGKRX9,Business,48469.39,2024-04-20
ACC1KUCI0QRMK24,CUSATN3ORAKY6S8,Checking,94593.84,2020-11-20
ACCCVO7LQGDH7JK,CUS5H8LUU73AVSN,Savings,56083.03,2021-12-30
ACCTNE9KGWBX50B,CUSXM5O6CLO1KKP,Savings,142699.7,2022-04-08
ACC0DQQ0SQJJ28J,CUSO2GQA6XTEPV3,Savings,106507.21,2021-02-02
ACC49J0RDHZXZZS,CUS5AG87HROWSQB,Checking,116699.41,2020-02-14
ACCOKMEYTJNNP2V,CUS620UGPBHHIV2,Savings,137728.65,2024-06-12
ACC192PXWOVP91O,CUSJDQUIHHMI63T,Business,110261.84,2023-03-03
ACCK0H8HWBJGK0W,CUSPIBTX41HZD9F,Checking,127850.87,2022-11-29
ACCQ9WMVN7ZBZRA,CUSUN4MLN8D3EQK,Checking,8413.39,2021-06-10
ACC8QTXNH2RQE8W,CUS6NPQ286ZF576,Checking,103538.06,2023-01-14
ACCQJDCC6M7ZFVO,CUSQLMF1HCY92HE,Savings,181752.99,2019-07-26
ACCQ6HB31ZD9CL7,CUSNHJ534E0VXGZ,Checking,37563.43,2020-02-23
ACCPCHQJ6W1G3FO,CUSAPY4WK7UDLGQ,Savings,96958.2,2019-08-23
ACCGGOKBILLBJOT,CUS381OYNXPTGHZ,Checking,63027.41,2020-05-04
ACCV26MFYSWJONY,CUSHYF7IHU2PU2T,Checking,181070.2,2019-11-01
ACC6TBGRD0JM8J6,CUSLDTZVDIW6OS8,Savings,176358.59,2020-11-20
ACCVUNH4SCGE259,CUSCPJLCQ285N92,Business,53887.37,2021-10-10
ACCKZ1NOPG7CW8T,CUSN6W1W2UAMY4B,Business,51526.71,2021-12-17
ACC8MJ7FZIQ9X9X,CUSKH2PRANQ3V1U,Business,41627.88,2020-05-28
ACCCQUQCP3PKJQK,CUS6HOE70WQIS7D,Business,166125.57,2023-03-07
ACCOOSX136HIOHR,CUSD3LLMNV2MQ6D,Checking,94978.76,2024-03-03
ACCF24CRN39LPHF,CUSL0OZMWPTX54G,Business,138916.87,2024-07-19
ACCZMPCLJUKUAMQ,CUSQDVTK3CZ8NDS,Savings,196536.98,2021-04-07
ACCCN8MYUMMCQ2X,CUSA0TIWJO19RVW,Business,141981.31,2020-12-02
ACC9SYSOYOULMNB,CUS0E88EDMMDDQ0,Checking,81038.28,2025-03-24
ACC2MOC9A9PS9DR,CUSVVPZLRSFUDQM,Savings,26892.39,2023-11-22
ACC8Z7PB3B6OB7C,CUSC92OBA7S50ZD,Business,47910.83,2020-03-29
ACCD0ZTU5GOFVI7,CUS45ZY0QH1GIL2,Checking,937.42,2019-10-18
ACC5YGDYTPJL4TK,CUS9F1BO752RNNW,Savings,136029.03,2024-05-06
ACC56I3CYB1MS9M,CUS64A02SJQ7OLO,Business,66493.55,2019-05-24
ACCM9FW46FPUT2J,CUS1AZMOKS7DJO9,Business,129155.15,2021-01-24
ACCSK7LTU28QN7N,CUS6TLHTFNIPMPC,Business,31439.64,2021-05-10
ACCNQIV9QTEJGJM,CUSBM6E8535FWXI,Checking,38552.19,2024-09-02
ACCVU7KC1JFB4SQ,CUSXWDY2PSGOSTU,Checking,108870.51,2021-07-01
ACC4HXT0JEOGF63,CUSKOU0HYO3HI0X,Savings,147364.9,2023-10-18
ACCLRWEMS1O7V3Y,CUS6MNXM1279TMP,Business,112154.51,2019-09-27
ACCMA05A5KGFKWX,CUSG140JAXNQZM9,Checking,61746.45,2020-04-11
ACCJ0DKTVZ6KZYS,CUSFZWSNUW4QG52,Savings,149175.43,2025-01-30
ACCDCK9OPF9NLC5,CUSASXHC9QJU4EC,Business,77179.5,2020-03-18
ACCOF4WQPS4OQD7,CUSGJ96ZE6E24I1,Checking,43603.24,2024-08-25
ACCT1UWUQH6CXM3,CUS4GT8BKY3ZYMF,Savings,24648.37,2020-04-12
ACCHRFO26H8YBMH,CUSOG2EB3DZGC3Y,Savings,95676.57,2023-03-08
ACCOL4LP7FM6XG7,CUSJDH1I95KLUTB,Checking,16573.65,2021-08-28
ACC20Y0IMBCI3ZH,CUSZVJDRTHLH1C6,Business,192017.12,2024-08-16
ACCNE0MC76L78U0,CUSHOHFMHPMVY4I,Savings,105809.2,2024-07-11
ACCJ6IZUJ7373H2,CUS4FZBCIE99SV9,Business,31928.11,2024-08-29
ACC6WHUKHA77CSR,CUSMQFBGMS3XR3P,Checking,96709.07,2020-03-11
ACCLQMZKP0V4EOU,CUSL4W5Q3Q68STY,Business,39633.87,2024-02-05
ACC0RMOW8VZA7NE,CUSL26WMY9ZK7MC,Business,161625.56,2019-12-31
ACCFRV16876VO8Q,CUSVGXZD0I8LRCM,Savings,133296.63,2024-12-09
ACCAOJL59HRLUTX,CUSBO0W7LG50KQM,Checking,163185.94,2020-03-16
ACCUDNJ8TSWFYUF,CUSIF1QWEG70YZJ,Business,63598.08,2023-12-08
ACCJALLAU2O1O3J,CUSXJ6Q2WSWSB3Z,Checking,53238.95,2022-08-26
ACCTA5YT8XVV9NA,CUSXVCT7FS0IK0R,Savings,60657.69,2021-10-13
ACC0DEOFVSUAB7S,CUSRWJUEPNN4ZEW,Checking,58053.2,2025-04-27
ACCP07691UWC53U,CUSJ5C8QXZF1BEC,Checking,84751.92,2023-11-29
ACCJC1OR21H74AB,CUSYFC0YB4QQGWY,Checking,171106.57,2021-02-27
ACCF3N9QO0WZKYP,CUSEOCVTMF4ECYP,Savings,68475.36,2022-06-15
ACCZH2JI5CWJC2L,CUSTR645FEID9NP,Checking,192887.43,2019-03-17
ACCEYSFH2U9J0GC,CUS453FYZRYG67N,Business,41229.98,2024-05-19
ACC6D7EWAHFUFB9,CUSHZVF2TCGZA53,Savings,57336.98,2019-09-20
ACCV4GAYPPA2SC8,CUSJJHZBEMXXH2P,Business,134761.7,2024-09-27
ACCVUFJQZ5HUFSM,CUSML1FL2QTOUL7,Savings,113249.41,2019-08-01
ACC8S5UZ0G2NX02,CUSWNQT2K27TJIT,Business,98609.6,2020-10-11
ACCNP919BTCDFW9,CUSAM2FP8W3YYRL,Checking,54769.71,2020-03-04
ACCFETD07S396TA,CUSQG27FO6SBN7G,Savings,4702.97,2023-12-29
ACC296YV3NMOSLM,CUSQXS4X3EMEFD0,Checking,56428.24,2022-11-29
ACCCXBVHR6VCVK2,CUSHXV09PARQKM4,Checking,196195.73,2023-11-24
ACC1S583XM36YZD,CUSXD3SVR42P7RM,Savings,15839.58,2024-03-28
ACC4LLJNJIHRXMS,CUSOKTR2XM7AC0G,Checking,7524.83,2024-05-18
ACCOHV3U6J55VB5,CUSQYLLOVMOIG6F,Checking,63425.24,2024-09-17
ACC873X1XRE4MS8,CUSDQMF2KQR81JS,Business,86911.6,2021-09-05
ACC85NRV2DLQQPE,CUSHUERGLE2MHVH,Checking,81404.8,2021-07-18
ACCP5DJX1W5FZFK,CUSTOOFA0TKVKB8,Checking,109457.04,2023-10-29
ACCHNDQ1MSE65MA,CUS797WC54L8VZM,Business,164977.4,2025-08-29
ACC96HW3AFJ3IJY,CUSKK7VBEE9OILN,Savings,60868.72,2024-11-30
ACC2PWPGBQX9M5H,CUS86D04J8DCVKF,Savings,15884.64,2020-12-27
ACC1CER2ZBNMNSP,CUSG8QW4ZGI72Z9,Checking,131726.85,2021-02-19
ACC7NCLYQKRR3XP,CUSWQ3ZQR6GUIGA,Business,123034.01,2023-06-14
ACCOR4WMV241GLD,CUSZA3W0RFBGWOJ,Savings,87428.33,2024-03-13
ACCQYZVMLTQ8ZAU,CUS5XTLI682BFTV,Checking,132012.97,2019-09-16
ACCSOF8XN7RXYVU,CUSY0SXYLKA51E0,Savings,8440.63,2022-06-08
ACCTJM9KPQBNWLR,CUS3G3BHAYVQPNE,Business,42353.32,2019-07-16
ACCJJ5OJVFLKN6Z,CUS2YVORXC51U2Q,Business,80633.63,2019-09-01
ACCNHW63L7ERCOI,CUS2TJ52G2HVZVT,Business,180857.75,2022-12-11
ACCEY0H3AN3G4AT,CUSIES12NT1DU6S,Checking,16604.48,2025-06-28
ACC952E8J3A357N,CUSIX0KH6GF9OJ3,Business,138122.98,2019-10-24
ACCFLGDUX1X06XE,CUSFILI0QIZR0RL,Business,60759.44,2019-05-23
ACCSCAA1HVKGPO5,CUS0CTX4QY1PB8Q,Business,94362.13,2021-11-27
ACC4X38QM96PL0P,CUS7TXOUE197K1D,Savings,174441.38,2019-10-09
ACCQC37UJ20DFAM,CUSTFR0NLQBISR5,Business,58216.17,2020-01-15
ACC4ZWTDEL0J2CB,CUSKDDZXV4KV1BN,Savings,136242.19,2023-08-13
ACCNMOWAX8AJ4RF,CUSD5SS43QSAY47,Checking,102966.46,2021-12-30
ACCYLXCCM0Y0VTP,CUSO6B7AKSXFBBH,Checking,98590.52,2025-10-20
ACCRWOEZ9AGAU1K,CUS6IKZ4VE9J9AU,Savings,172470.15,2024-10-11
ACCPSOMA8L2QELX,CUSU2MU3LE5GR0P,Savings,133126.3,2022-03-04
ACCRCY7EVBILMS0,CUSBZXI48L6PNQ5,Savings,66452.07,2019-05-10
ACCGFLDADKQWNNS,CUSH13JYU5SLCDA,Business,27188.89,2021-02-04
ACCHG6OH0T9E3JU,CUSGY1RFZ1HOXTQ,Savings,9666.63,2025-03-27
ACCMXC97C40RAIM,CUSOQH9TWRQFP6T,Business,90258.63,2023-07-17
ACCTJBQGRRV55TM,CUSFGECH2K3XAOA,Checking,170351.44,2021-07-15
ACCBXLYZ64YCT7W,CUSQLZURSYCYJIV,Savings,19600.01,2024-08-02
ACC0W2V8DLIGMR6,CUS15R5BO46Y8N5,Savings,188230.84,2021-01-21
ACC2VOFF057CUQI,CUSN9V2P3FBLOS5,Savings,38598.81,2023-03-17
ACC5MBUCFGB0IKM,CUS64RGB40DKD9U,Business,73500.47,2025-05-02
ACCEHC6QH9AV5TS,CUS1QI5PDWRNCYY,Business,198690.08,2021-09-22
ACCXP516S8HCJ2A,CUSKVJ077QRKSVB,Savings,135669.02,2024-05-03
ACCRDLDIUN8AV1A,CUSHL8AZDXMC6SP,Checking,171919.25,2020-10-24
ACCO3ENDNIM8WGW,CUSC7KYAV67JFHX,Checking,194087.68,2021-01-26
ACCW9OZZRYP25GO,CUS1LH0N2O7J29V,Checking,138986.86,2019-05-23
ACC0ZPML002J44F,CUS9YGC67987DVK,Checking,144581.57,2021-05-03
ACCVYWOEKRR2U4U,CUS92S4GVCADY3K,Business,121343.11,2025-02-09
ACCRYPJZKUNFX5R,CUSJ6XYYETE2QTN,Savings,155387.4,2024-09-12
ACCR01I0PB8SOZQ,CUST4I1M5ZWPT92,Savings,66441.99,2023-09-22
ACCPWB1WV6PDHIQ,CUSZQX8NIAIFR6X,Savings,109682.93,2021-03-01
ACCI3WZLPT5FQ5D,CUSSQM44K2SRQFA,Savings,11236.94,2024-11-25
ACCQ2KRC9Y54FH7,CUSBUSU89GGXGA0,Checking,82674.21,2025-06-16
ACCJ3ANIMVCGWCN,CUSW41N9A38QTTB,Business,134697.77,2022-06-30
ACCCO9HMERNDGND,CUSFMP5UQUH2E6W,Savings,46615.61,2022-12-09
ACC64X7FQBFPSLS,CUSNGP19DYEPX2S,Savings,142689.82,2021-06-18
ACC23AMJ06HM337,CUS4LF30EKIA3HY,Checking,157701.16,2022-02-16
ACCCH4VAK8AG5U6,CUS2HV4N4RQKEPZ,Business,197903.65,2022-02-12
ACC5RUXBC6MZZCO,CUSNEYFKGVXHFTU,Business,33885.45,2019-12-11
ACC8SA625IH86ON,CUSX629CHL24W3U,Business,146833.62,2025-07-25
ACC5N7ILBSXD84B,CUSU7CY35ES6G0F,Checking,32270.2,2023-05-24
ACCRBPVI05UL4IG,CUSRBX1H3HL4CHV,Business,173324.52,2019-09-23
ACCBNVMUOUT56DF,CUSEKL29QDLXEOG,Checking,117988.43,2024-04-19
ACC1E04C8FPOU0V,CUS4BB263GH1DQ1,Checking,88909.27,2019-12-07
ACCSGKFG1GXJ4BG,CUSYZ4YXLMD8XF4,Checking,13439.2,2021-04-14
ACCWK4UGP4UU7Y9,CUSP6825M5RVQEM,Savings,109925.77,2024-11-29
ACCTX1TCZ163H17,CUS6RWI5COUU9VM,Checking,9778.88,2025-03-21
ACCL63MEGT9HBJF,CUS3VYNWFG29W00,Business,64144.63,2024-08-18
ACC0MRNT2S39JU2,CUSCQAK666N5KQY,Business,70557.63,2022-08-18
ACC2RS9W03C36O1,CUSOK9BSQPX8I2T,Business,173317.26,2025-06-22
ACCH9KQ5CZJTIQA,CUSNQGNRHP36KY6,Business,41886.59,2020-09-23
ACCGEFG3F6SOI56,CUSZHNDP3JXL039,Checking,137727.0,2024-03-30
ACC378OC1VVLS7U,CUSZ7W2SEHE2ATN,Checking,13746.05,2024-04-03
